second,latency,status
94,1.1827709674835205,200
94,1.1450459957122803,200
94,1.1822760105133057,200
94,0.5271480083465576,200
94,1.1822009086608887,200
94,0.5265209674835205,200
94,1.1815659999847412,200
95,0.5975449085235596,200
95,1.3980169296264648,200
95,1.3996570110321045,200
95,1.3936238288879395,200
95,1.3974387645721436,200
95,1.3981702327728271,200
95,1.3985238075256348,200
95,1.3985400199890137,200
96,1.2111809253692627,200
96,1.2095890045166016,200
96,1.2128677368164062,200
96,1.211643934249878,200
96,1.2113208770751953,200
96,1.2104051113128662,200
97,0.8158700466156006,200
97,0.8160219192504883,200
97,0.814208984375,200
97,0.32006192207336426,200
97,0.8159711360931396,200
97,0.8164868354797363,200
98,0.682243824005127,200
98,0.6842191219329834,200
98,0.683758020401001,200
98,0.2268049716949463,200
98,0.6831879615783691,200
99,0.4703190326690674,200
99,1.1706271171569824,200
99,1.1709558963775635,200
99,1.3374369144439697,200
99,1.1703107357025146,200
99,1.1643998622894287,200
99,1.169348955154419,200
100,1.1415281295776367,200
100,1.1402618885040283,200
100,1.1355359554290771,200
100,1.1395900249481201,200
100,1.1414399147033691,200
100,1.1404600143432617,200
100,1.1401901245117188,200
101,0.27573728561401367,200
101,1.0127720832824707,200
101,0.609515905380249,200
101,0.6103489398956299,200
101,1.012801170349121,200
101,0.6100149154663086,200
101,1.0124800205230713,200
102,1.8255798816680908,200
102,1.8254151344299316,200
102,1.8255460262298584,200
102,1.8248670101165771,200
102,1.8243238925933838,200
102,0.6164090633392334,200
102,1.82474684715271,200
102,1.824897050857544,200
103,1.5092909336090088,200
103,1.509274959564209,200
103,1.5089399814605713,200
103,1.5086510181427002,200
103,1.8076510429382324,200
103,1.508336067199707,200
103,1.5083673000335693,200
103,1.806570053100586,200
104,1.4057610034942627,200
104,1.4052958488464355,200
104,1.4020111560821533,200
104,1.4019231796264648,200
104,1.4048681259155273,200
104,1.8028740882873535,200
104,1.4057810306549072,200
105,0.8053030967712402,200
105,1.0070009231567383,200
105,0.805109977722168,200
105,0.8052759170532227,200
105,1.0056581497192383,200
106,0.6112961769104004,200
106,1.0936079025268555,200
106,1.0913259983062744,200
106,1.090825080871582,200
106,0.6079821586608887,200
106,0.6102471351623535,200
106,1.0906529426574707,200
107,0.8030359745025635,200
107,0.30130696296691895,200
107,0.8029520511627197,200
107,0.802924633026123,200
107,0.8028631210327148,200
107,0.7998530864715576,200
108,0.9921789169311523,200
108,0.9946513175964355,200
